apName,protocol,ssid
2826,DOT11N5GHZ,NUS_STU
2826,DOT11AC,eduroam
2827,DOT11AC,NUS_STU
2827,DOT11AC,eduroam
2828,DOT11AC,NUS_STU
2829,DOT11AC,NUS_STU
2829,DOT11N2_4GNZ,eduroam
2829,DOT11N2_4GNZ,NUS_STU
2829,DOT11N2_4GNZ,NUS_STU_2-4GHz
2830,DOT11AC,NUS_STU
2830,DOT11N2_4GNZ,NUS_STU
2830,DOT11N2_4GNZ,NUS_STU_2-4GHz
2831,DOT11N5GHZ,NUS_STU
2831,DOT11N2_4GNZ,NUS_STU
2831,DOT11N2_4GNZ,NUS_STU_2-4GHz
2832,DOT11AC,NUS_STU
2833,DOT11AC,NUS_STU
2833,DOT11N2_4GNZ,NUS_STU
2833,DOT11N2_4GNZ,NUS_STU_2-4GHz
2834,DOT11AC,NUS_STU
2834,DOT11AC,eduroam
2835,DOT11AC,NUS_STU
2835,DOT11AC,eduroam
2836,DOT11AC,NUS_STU
2836,DOT11N5GHZ,NUS_STU
2836,DOT11AC,eduroam
2837,DOT11N5GHZ,NUS_STU
2837,DOT11N2_4GNZ,NUS_STU
2837,DOT11N2_4GNZ,NUS_STU_2-4GHz
2838,DOT11AC,NUS_STU
2838,DOT11N5GHZ,NUS_STU
2839,DOT11AC,NUS_STU
2839,DOT11AC,eduroam
2840,DOT11AC,NUS_STU
2841,DOT11AC,NUS_STU
2841,DOT11N2_4GNZ,eduroam
2841,DOT11N2_4GNZ,NUS_STU
2841,DOT11N2_4GNZ,NUS_STU_2-4GHz
2841,DOT11AC,eduroam
2842,DOT11AC,NUS_STU
2843,DOT11G,NUS_STU_2-4GHz
2843,DOT11G,NUS_STU
2843,DOT11G,eduroam
2843,DOT11G,NUS_2-4GHz
2844,DOT11AC,NUS_STU
2844,DOT11N2_4GNZ,NUS_STU
2844,DOT11N2_4GNZ,NUS_STU_2-4GHz
2844,DOT11AC,eduroam
2845,DOT11N5GHZ,NUS_STU
2845,DOT11N2_4GNZ,NUS_STU
2845,DOT11N5GHZ,eduroam
2845,DOT11N2_4GNZ,NUS_STU_2-4GHz
2846,DOT11AC,NUS_STU
2846,DOT11N2_4GNZ,eduroam
2846,DOT11N5GHZ,NUS_STU
2846,DOT11N2_4GNZ,NUS_STU
2846,DOT11N2_4GNZ,NUS_STU_2-4GHz
2846,DOT11AC,eduroam
2847,DOT11N5GHZ,NUS_STU
2847,DOT11N2_4GNZ,NUS_STU
2847,DOT11N5GHZ,eduroam
2847,DOT11N2_4GNZ,NUS_STU_2-4GHz
2848,DOT11N2_4GNZ,eduroam
2848,DOT11N5GHZ,NUS_STU
2848,DOT11N2_4GNZ,NUS_STU
2848,DOT11N2_4GNZ,NUS_STU_2-4GHz
2849,DOT11AC,NUS_STU
2849,DOT11N2_4GNZ,NUS_STU
2849,DOT11N2_4GNZ,NUS_STU_2-4GHz
2850,DOT11AC,NUS_STU
2850,DOT11N2_4GNZ,NUS_STU
2850,DOT11N2_4GNZ,NUS_STU_2-4GHz
2851,DOT11N5GHZ,NUS_STU
2851,DOT11N2_4GNZ,NUS_STU
2851,DOT11N5GHZ,eduroam
2851,DOT11N2_4GNZ,NUS_STU_2-4GHz
2852,DOT11N2_4GNZ,eduroam
2852,DOT11N5GHZ,NUS_STU
2852,DOT11N2_4GNZ,NUS_STU
2852,DOT11N5GHZ,eduroam
2852,DOT11N2_4GNZ,NUS_STU_2-4GHz
2853,DOT11N5GHZ,NUS_STU
2853,DOT11N2_4GNZ,NUS_STU
2853,DOT11N2_4GNZ,NUS_STU_2-4GHz
2854,DOT11AC,NUS_STU
2854,DOT11AC,eduroam
2855,DOT11N5GHZ,NUS_STU
2855,DOT11N2_4GNZ,NUS_STU
2855,DOT11N2_4GNZ,NUS_STU_2-4GHz
2856,DOT11AC,NUS_STU
2856,DOT11N2_4GNZ,NUS_STU
2856,DOT11N2_4GNZ,NUS_STU_2-4GHz
2857,DOT11N2_4GNZ,NUS_STU
2858,DOT11N5GHZ,NUS_STU
2858,DOT11N2_4GNZ,NUS_STU
2858,DOT11N5GHZ,eduroam
2858,DOT11N2_4GNZ,NUS_STU_2-4GHz
2859,DOT11N5GHZ,NUS_STU
2859,DOT11N2_4GNZ,NUS_STU
2859,DOT11N2_4GNZ,NUS_STU_2-4GHz
2860,DOT11AC,NUS_STU
2860,DOT11N5GHZ,NUS_STU
2860,DOT11N2_4GNZ,NUS_STU
2860,DOT11N2_4GNZ,NUS_STU_2-4GHz
2861,DOT11AC,NUS
2861,DOT11N2_4GNZ,NUS_STU
2862,DOT11AC,NUS_STU
2862,DOT11N2_4GNZ,NUS_STU
2862,DOT11N2_4GNZ,NUS_STU_2-4GHz
2862,DOT11AC,eduroam
2863,DOT11N5GHZ,NUS_STU
2863,DOT11N2_4GNZ,NUS_STU
2863,DOT11N5GHZ,eduroam
2863,DOT11N2_4GNZ,NUS_STU_2-4GHz
2864,DOT11N2_4GNZ,eduroam
2864,DOT11N5GHZ,NUS_STU
2864,DOT11N2_4GNZ,NUS_STU
2864,DOT11N5GHZ,eduroam
2864,DOT11N2_4GNZ,NUS_STU_2-4GHz
2865,DOT11N2_4GNZ,NUS_STU
2865,DOT11N2_4GNZ,NUS_STU_2-4GHz
2866,DOT11N5GHZ,NUS_STU
2866,DOT11N2_4GNZ,NUS_STU
2866,DOT11N5GHZ,eduroam
2866,DOT11N2_4GNZ,NUS_STU_2-4GHz
2867,DOT11AC,NUS_STU
2867,DOT11N5GHZ,NUS_STU
2867,DOT11N2_4GNZ,NUS_STU
2867,DOT11N2_4GNZ,NUS_STU_2-4GHz
2867,DOT11AC,eduroam
2868,DOT11AC,NUS_STU
2868,DOT11N5GHZ,NUS_STU
2868,DOT11N2_4GNZ,NUS_STU
2868,DOT11N2_4GNZ,NUS_STU_2-4GHz
2868,DOT11AC,eduroam
2869,DOT11N5GHZ,NUS_STU
2869,DOT11N2_4GNZ,NUS_STU
2869,DOT11N2_4GNZ,NUS_STU_2-4GHz
2870,DOT11AC,NUS_STU
2870,DOT11N5GHZ,NUS_STU
2870,DOT11N2_4GNZ,NUS_STU
2870,DOT11N2_4GNZ,NUS_STU_2-4GHz
2870,DOT11AC,eduroam
2871,DOT11N2_4GNZ,eduroam
2871,DOT11N5GHZ,NUS_STU
2871,DOT11N2_4GNZ,NUS_STU
2871,DOT11N5GHZ,eduroam
2871,DOT11N2_4GNZ,NUS_STU_2-4GHz
2872,DOT11AC,NUS_STU
2872,DOT11N2_4GNZ,NUS_STU
2872,DOT11N2_4GNZ,NUS_STU_2-4GHz
2873,DOT11N2_4GNZ,NUS_STU_2-4GHz
2874,DOT11AC,NUS_STU
2874,DOT11N2_4GNZ,NUS_STU
2874,DOT11N2_4GNZ,NUS_STU_2-4GHz
2874,DOT11AC,eduroam
2875,DOT11AC,NUS_STU
2875,DOT11N2_4GNZ,NUS_STU
2875,DOT11N2_4GNZ,NUS_STU_2-4GHz
2876,DOT11AC,NUS_STU
2876,DOT11N2_4GNZ,NUS_STU
2876,DOT11N2_4GNZ,NUS_STU_2-4GHz
2877,DOT11AC,NUS_STU
2877,DOT11N2_4GNZ,NUS_STU
2877,DOT11N2_4GNZ,NUS_STU_2-4GHz
2878,DOT11N2_4GNZ,NUS_2-4GHz
2878,DOT11N5GHZ,NUS_STU
2878,DOT11N2_4GNZ,NUS_STU
2878,DOT11N5GHZ,eduroam
2878,DOT11N2_4GNZ,NUS_STU_2-4GHz
2879,DOT11N5GHZ,NUS_STU
2879,DOT11N2_4GNZ,NUS_STU
2879,DOT11N2_4GNZ,NUS_STU_2-4GHz
2880,DOT11AC,NUS_STU
2880,DOT11N2_4GNZ,NUS_STU
2880,DOT11N2_4GNZ,NUS_STU_2-4GHz
2881,DOT11N2_4GNZ,NUS_STU
2882,DOT11AC,NUS_STU
2882,DOT11N5GHZ,NUS_STU
2882,DOT11N2_4GNZ,NUS_STU
2882,DOT11N2_4GNZ,NUS_STU_2-4GHz
2882,DOT11AC,eduroam
2883,DOT11AC,NUS_STU
2883,DOT11N5GHZ,NUS_STU
2883,DOT11N2_4GNZ,NUS_STU
2883,DOT11N2_4GNZ,NUS_STU_2-4GHz
2883,DOT11AC,eduroam
2884,DOT11AC,NUS_STU
2884,DOT11N5GHZ,NUS_STU
2884,DOT11N2_4GNZ,NUS_STU
2884,DOT11N2_4GNZ,NUS_STU_2-4GHz
2885,DOT11AC,NUS_STU
2885,DOT11N2_4GNZ,NUS_STU
2885,DOT11N2_4GNZ,NUS_STU_2-4GHz
2886,DOT11N2_4GNZ,NUS_2-4GHz
2886,DOT11N2_4GNZ,NUS_STU
2886,DOT11N2_4GNZ,NUS_STU_2-4GHz
2887,DOT11N5GHZ,NUS_STU
2887,DOT11N2_4GNZ,NUS_STU
2887,DOT11N2_4GNZ,NUS_STU_2-4GHz
2888,DOT11N2_4GNZ,NUS_STU
2889,DOT11AC,NUS_STU
2889,DOT11N5GHZ,NUS_STU
2889,DOT11N2_4GNZ,NUS_STU
2889,DOT11N2_4GNZ,NUS_STU_2-4GHz
2889,DOT11AC,eduroam
2890,DOT11AC,NUS_STU
2890,DOT11N5GHZ,NUS_STU
2890,DOT11N2_4GNZ,NUS_STU
2890,DOT11N2_4GNZ,NUS_STU_2-4GHz
2890,DOT11AC,eduroam
2891,DOT11AC,NUS_STU
2891,DOT11N5GHZ,NUS_STU
2891,DOT11N2_4GNZ,NUS_STU
2892,DOT11AC,NUS_STU
2892,DOT11N2_4GNZ,NUS_STU
2892,DOT11N2_4GNZ,NUS_STU_2-4GHz
2893,DOT11N5GHZ,NUS_STU
2893,DOT11N2_4GNZ,NUS_STU
2894,DOT11N5GHZ,NUS_STU
2894,DOT11N2_4GNZ,NUS_STU
2895,DOT11AC,NUS_STU
2895,DOT11N2_4GNZ,eduroam
2895,DOT11N2_4GNZ,NUS_STU
2895,DOT11N2_4GNZ,NUS_STU_2-4GHz
2895,DOT11AC,eduroam
2896,DOT11AC,NUS_STU
2896,DOT11N2_4GNZ,NUS_STU
2896,DOT11N2_4GNZ,NUS_STU_2-4GHz
2897,DOT11N5GHZ,NUS_STU
2897,DOT11N2_4GNZ,NUS_STU
2897,DOT11N5GHZ,eduroam
2897,DOT11N2_4GNZ,NUS_STU_2-4GHz
2898,DOT11N2_4GNZ,NUS_STU
2898,DOT11N2_4GNZ,NUS_STU_2-4GHz
2899,DOT11AC,NUS_STU
2899,DOT11N2_4GNZ,NUS_STU
2899,DOT11N2_4GNZ,NUS_STU_2-4GHz
2899,DOT11AC,eduroam
2900,DOT11N5GHZ,NUS_STU
2900,DOT11N2_4GNZ,NUS_STU
2900,DOT11N5GHZ,eduroam
2900,DOT11N2_4GNZ,NUS_STU_2-4GHz
2901,DOT11N2_4GNZ,NUS_STU
2901,DOT11N2_4GNZ,NUS_STU_2-4GHz
2902,DOT11N2_4GNZ,eduroam
2902,DOT11N5GHZ,NUS_STU
2902,DOT11N2_4GNZ,NUS_STU
2902,DOT11N5GHZ,eduroam
2902,DOT11N2_4GNZ,NUS_STU_2-4GHz
2903,DOT11N5GHZ,NUS_STU
2903,DOT11N2_4GNZ,NUS_STU
2903,DOT11N5GHZ,eduroam
2903,DOT11N2_4GNZ,NUS_STU_2-4GHz
2904,DOT11N5GHZ,NUS_STU
2904,DOT11N2_4GNZ,NUS_STU
2904,DOT11N2_4GNZ,NUS_STU_2-4GHz
2905,DOT11N5GHZ,NUS_STU
2905,DOT11N2_4GNZ,NUS_STU
2905,DOT11N2_4GNZ,NUS_STU_2-4GHz
2906,DOT11N5GHZ,NUS_STU
2906,DOT11N2_4GNZ,NUS_STU
2906,DOT11N2_4GNZ,NUS_STU_2-4GHz
2907,DOT11N5GHZ,NUS_STU
2907,DOT11N2_4GNZ,NUS_STU
2907,DOT11N2_4GNZ,NUS_STU_2-4GHz
2908,DOT11N5GHZ,NUS_STU
2908,DOT11N2_4GNZ,NUS_STU
2908,DOT11N2_4GNZ,NUS_STU_2-4GHz
2909,DOT11N5GHZ,NUS_STU
2909,DOT11N2_4GNZ,NUS_STU
2909,DOT11N2_4GNZ,NUS_STU_2-4GHz
2910,DOT11N5GHZ,NUS_STU
2910,DOT11N2_4GNZ,NUS_STU
2910,DOT11N2_4GNZ,NUS_STU_2-4GHz
2911,DOT11AC,NUS_STU
2912,DOT11N5GHZ,NUS_STU
2912,DOT11N2_4GNZ,NUS_STU
2912,DOT11N5GHZ,eduroam
2912,DOT11N2_4GNZ,NUS_STU_2-4GHz
2913,DOT11N2_4GNZ,NUS_STU
2914,DOT11AC,NUS_STU
2914,DOT11N2_4GNZ,NUS_STU
2914,DOT11N5GHZ,eduroam
2914,DOT11N2_4GNZ,NUS_STU_2-4GHz
2914,DOT11AC,eduroam
2915,DOT11N5GHZ,NUS_STU
2915,DOT11N2_4GNZ,NUS_STU
2915,DOT11N5GHZ,eduroam
2915,DOT11N2_4GNZ,NUS_STU_2-4GHz
2916,DOT11N5GHZ,NUS_STU
2916,DOT11N2_4GNZ,NUS_STU
2916,DOT11N2_4GNZ,NUS_STU_2-4GHz
2917,DOT11N5GHZ,NUS_STU
2917,DOT11N2_4GNZ,NUS_STU
2917,DOT11N2_4GNZ,NUS_STU_2-4GHz
2918,DOT11N5GHZ,NUS_STU
2918,DOT11N2_4GNZ,NUS_STU
2918,DOT11N5GHZ,eduroam
2918,DOT11N2_4GNZ,NUS_STU_2-4GHz
2919,DOT11AC,NUS_STU
2919,DOT11N2_4GNZ,NUS_STU
2919,DOT11N2_4GNZ,NUS_STU_2-4GHz
2920,DOT11AC,NUS_STU
2920,DOT11N2_4GNZ,eduroam
2920,DOT11N2_4GNZ,NUS_STU
2920,DOT11N2_4GNZ,NUS_STU_2-4GHz
2920,DOT11AC,eduroam
2921,DOT11AC,NUS_STU
2921,DOT11N2_4GNZ,eduroam
2921,DOT11N2_4GNZ,NUS_STU
2921,DOT11N2_4GNZ,NUS_STU_2-4GHz
2922,DOT11AC,NUS_STU
2922,DOT11N2_4GNZ,eduroam
2922,DOT11N2_4GNZ,NUS_STU
2922,DOT11N2_4GNZ,NUS_STU_2-4GHz
2923,DOT11AC,NUS_STU
2923,DOT11N2_4GNZ,NUS_STU
2923,DOT11N2_4GNZ,NUS_STU_2-4GHz
2924,DOT11N2_4GNZ,NUS_STU_2-4GHz
2925,DOT11AC,NUS_STU
2925,DOT11N2_4GNZ,NUS_STU_2-4GHz
2926,DOT11AC,NUS_STU
2926,DOT11AC,NUS
2926,DOT11N5GHZ,NUS_STU
2926,DOT11N2_4GNZ,NUS_STU
2926,DOT11N2_4GNZ,NUS_STU_2-4GHz
2927,DOT11N5GHZ,NUS_STU
2927,DOT11N2_4GNZ,NUS_STU_2-4GHz
2928,DOT11N5GHZ,NUS_STU
2928,DOT11N2_4GNZ,NUS_STU
2928,DOT11N2_4GNZ,NUS_STU_2-4GHz
2929,DOT11N2_4GNZ,NUS_STU
2930,DOT11N5GHZ,NUS_STU
2930,DOT11N2_4GNZ,NUS_STU
2930,DOT11N2_4GNZ,NUS_STU_2-4GHz
2931,DOT11N2_4GNZ,NUS_STU
2932,DOT11AC,NUS_STU
2932,DOT11N2_4GNZ,NUS_STU
2932,DOT11N2_4GNZ,NUS_STU_2-4GHz
2933,DOT11N2_4GNZ,NUS_STU
2933,DOT11N2_4GNZ,NUS_STU_2-4GHz
2934,DOT11N2_4GNZ,NUS_STU
2934,DOT11N2_4GNZ,NUS_STU_2-4GHz
2935,DOT11N5GHZ,NUS_STU
2935,DOT11N2_4GNZ,NUS_STU
2935,DOT11N2_4GNZ,NUS_STU_2-4GHz
2936,DOT11N5GHZ,NUS_STU
2936,DOT11N2_4GNZ,NUS_STU
2936,DOT11N2_4GNZ,NUS_STU_2-4GHz
2937,DOT11N2_4GNZ,NUS_STU_2-4GHz
2938,DOT11N2_4GNZ,NUS_STU_2-4GHz
2939,DOT11N2_4GNZ,eduroam
2939,DOT11N5GHZ,NUS_STU
2939,DOT11N2_4GNZ,NUS_STU
2939,DOT11N5GHZ,eduroam
2939,DOT11N2_4GNZ,NUS_STU_2-4GHz
2940,DOT11N2_4GNZ,eduroam
2940,DOT11N5GHZ,NUS_STU
2940,DOT11N2_4GNZ,NUS_STU
2940,DOT11N5GHZ,eduroam
2940,DOT11N2_4GNZ,NUS_STU_2-4GHz
2941,DOT11N5GHZ,NUS_STU
2941,DOT11N2_4GNZ,NUS_STU
2941,DOT11N2_4GNZ,NUS_STU_2-4GHz
2942,DOT11N5GHZ,NUS_STU
2942,DOT11N2_4GNZ,NUS_STU
2942,DOT11N2_4GNZ,NUS_STU_2-4GHz
2943,DOT11AC,NUS_STU
2943,DOT11N5GHZ,NUS_STU
2943,DOT11N2_4GNZ,NUS_STU
2943,DOT11N2_4GNZ,NUS_STU_2-4GHz
2944,DOT11AC,NUS_STU
2944,DOT11N5GHZ,NUS_STU
2944,DOT11N2_4GNZ,NUS_STU
2944,DOT11N2_4GNZ,NUS_STU_2-4GHz
2945,DOT11N2_4GNZ,NUS_STU
2946,DOT11N5GHZ,NUS_STU
2946,DOT11N2_4GNZ,NUS_STU
2946,DOT11N2_4GNZ,NUS_STU_2-4GHz
2947,DOT11N2_4GNZ,eduroam
2947,DOT11N5GHZ,NUS_STU
2947,DOT11N2_4GNZ,NUS_STU
2947,DOT11N5GHZ,eduroam
2947,DOT11N2_4GNZ,NUS_STU_2-4GHz
2948,DOT11N5GHZ,NUS_STU
2948,DOT11N2_4GNZ,NUS_STU
2948,DOT11N5GHZ,eduroam
2948,DOT11N2_4GNZ,NUS_STU_2-4GHz
2949,DOT11N2_4GNZ,NUS_STU
2949,DOT11N2_4GNZ,NUS_STU_2-4GHz
2950,DOT11N5GHZ,NUS_STU
2950,DOT11N2_4GNZ,NUS_STU
2950,DOT11N5GHZ,eduroam
2950,DOT11N2_4GNZ,NUS_STU_2-4GHz
2951,DOT11AC,NUS_STU
2951,DOT11N2_4GNZ,NUS_STU
2951,DOT11N2_4GNZ,NUS_STU_2-4GHz
2951,DOT11AC,eduroam
2952,DOT11N2_4GNZ,eduroam
2952,DOT11N5GHZ,NUS_STU
2952,DOT11N2_4GNZ,NUS_STU
2952,DOT11N2_4GNZ,NUS_STU_2-4GHz
2953,DOT11N5GHZ,NUS_STU
2953,DOT11N2_4GNZ,NUS_STU
2953,DOT11N2_4GNZ,NUS_STU_2-4GHz
2954,DOT11N2_4GNZ,eduroam
2954,DOT11N5GHZ,NUS_STU
2954,DOT11N2_4GNZ,NUS_STU
2954,DOT11N5GHZ,eduroam
2954,DOT11N2_4GNZ,NUS_STU_2-4GHz
2955,DOT11AC,NUS_STU
2955,DOT11N5GHZ,NUS_STU
2955,DOT11N2_4GNZ,NUS_STU
2955,DOT11N2_4GNZ,NUS_STU_2-4GHz
2956,DOT11AC,NUS_STU
2956,DOT11N5GHZ,NUS_STU
2956,DOT11N2_4GNZ,NUS_STU
2956,DOT11N2_4GNZ,NUS_STU_2-4GHz
2956,DOT11AC,eduroam
2957,DOT11N5GHZ,NUS_STU
2957,DOT11N2_4GNZ,NUS_STU
2957,DOT11N5GHZ,NUS
2957,DOT11N2_4GNZ,NUS_STU_2-4GHz
2958,DOT11N5GHZ,NUS_STU
2958,DOT11N2_4GNZ,NUS_STU_2-4GHz
2959,DOT11N5GHZ,NUS_STU
2959,DOT11N2_4GNZ,NUS_STU
2959,DOT11N2_4GNZ,NUS_STU_2-4GHz
2960,DOT11N5GHZ,NUS_STU
2960,DOT11N2_4GNZ,NUS_STU
2960,DOT11N2_4GNZ,NUS_STU_2-4GHz
2961,DOT11N2_4GNZ,eduroam
2961,DOT11N5GHZ,NUS_STU
2961,DOT11N2_4GNZ,NUS_STU
2961,DOT11N5GHZ,eduroam
2961,DOT11N2_4GNZ,NUS_STU_2-4GHz
2962,DOT11N5GHZ,NUS_STU
2962,DOT11N2_4GNZ,NUS_STU
2962,DOT11N5GHZ,eduroam
2962,DOT11N2_4GNZ,NUS_STU_2-4GHz
2963,DOT11N5GHZ,NUS_STU
2963,DOT11N2_4GNZ,NUS_STU
2963,DOT11N2_4GNZ,NUS_STU_2-4GHz
2964,DOT11AC,NUS_STU
2964,DOT11N2_4GNZ,NUS_STU
2965,DOT11N2_4GNZ,NUS_STU
2966,DOT11AC,NUS_STU
2967,DOT11AC,NUS_STU
2967,DOT11N5GHZ,NUS_STU
2967,DOT11N2_4GNZ,NUS_STU
2967,DOT11N2_4GNZ,NUS_STU_2-4GHz
2967,DOT11AC,eduroam
2968,DOT11AC,NUS_STU
2968,DOT11N2_4GNZ,eduroam
2968,DOT11N5GHZ,NUS_STU
2968,DOT11N2_4GNZ,NUS_STU
2968,DOT11N2_4GNZ,NUS_STU_2-4GHz
2968,DOT11AC,eduroam
2969,DOT11AC,NUS_STU
2969,DOT11N2_4GNZ,NUS_STU
2969,DOT11N2_4GNZ,NUS_STU_2-4GHz
2969,DOT11AC,eduroam
2970,DOT11N5GHZ,NUS_STU
2970,DOT11N2_4GNZ,NUS_STU
2970,DOT11N5GHZ,eduroam
2970,DOT11N2_4GNZ,NUS_STU_2-4GHz
2971,DOT11N5GHZ,NUS_STU
2971,DOT11N2_4GNZ,NUS_STU
2971,DOT11N5GHZ,eduroam
2971,DOT11N2_4GNZ,NUS_STU_2-4GHz
2972,DOT11N2_4GNZ,eduroam
2972,DOT11N5GHZ,NUS_STU
2972,DOT11N2_4GNZ,NUS_STU
2972,DOT11N5GHZ,eduroam
2972,DOT11N2_4GNZ,NUS_STU_2-4GHz
2973,DOT11N2_4GNZ,eduroam
2973,DOT11N5GHZ,NUS_STU
2973,DOT11N2_4GNZ,NUS_STU
2973,DOT11N2_4GNZ,NUS_STU_2-4GHz
2974,DOT11N2_4GNZ,eduroam
2974,DOT11N5GHZ,NUS_STU
2974,DOT11N2_4GNZ,NUS_STU
2974,DOT11N2_4GNZ,NUS_STU_2-4GHz
2975,DOT11N5GHZ,NUS_STU
2975,DOT11N2_4GNZ,NUS_STU
2975,DOT11N5GHZ,eduroam
2975,DOT11N2_4GNZ,NUS_STU_2-4GHz
2976,DOT11N2_4GNZ,eduroam
2976,DOT11N5GHZ,NUS_STU
2976,DOT11N2_4GNZ,NUS_STU
2976,DOT11N5GHZ,eduroam
2976,DOT11N2_4GNZ,NUS_STU_2-4GHz
2977,DOT11N2_4GNZ,NUS_STU
2978,DOT11N5GHZ,NUS_STU
2978,DOT11N2_4GNZ,NUS_STU
2979,DOT11N2_4GNZ,NUS_STU_2-4GHz
2980,DOT11AC,NUS_STU
2980,DOT11N2_4GNZ,eduroam
2980,DOT11N2_4GNZ,NUS_STU
2980,DOT11N5GHZ,eduroam
2980,DOT11N2_4GNZ,NUS_STU_2-4GHz
2981,DOT11N5GHZ,NUS_STU
2981,DOT11N2_4GNZ,NUS_STU
2981,DOT11N5GHZ,eduroam
2981,DOT11N2_4GNZ,NUS_STU_2-4GHz
2982,DOT11AC,NUS_STU
2982,DOT11N2_4GNZ,NUS_STU
2982,DOT11N2_4GNZ,NUS_STU_2-4GHz
2983,DOT11N5GHZ,NUS_STU
2983,DOT11N2_4GNZ,NUS_STU
2983,DOT11N2_4GNZ,NUS_STU_2-4GHz
2984,DOT11AC,NUS_STU
2984,DOT11N5GHZ,NUS_STU
2984,DOT11N2_4GNZ,NUS_STU
2984,DOT11N2_4GNZ,NUS_STU_2-4GHz
2985,DOT11N2_4GNZ,eduroam
2985,DOT11N5GHZ,NUS_STU
2985,DOT11N2_4GNZ,NUS_STU
2985,DOT11N5GHZ,eduroam
2985,DOT11N2_4GNZ,NUS_STU_2-4GHz
2986,DOT11AC,NUS_STU
2986,DOT11N2_4GNZ,NUS_STU
2986,DOT11N2_4GNZ,NUS_STU_2-4GHz
2987,DOT11N5GHZ,NUS_STU
2987,DOT11N2_4GNZ,NUS_STU
2987,DOT11N2_4GNZ,NUS_STU_2-4GHz
2988,DOT11N5GHZ,NUS_STU
2988,DOT11N2_4GNZ,NUS_STU
2988,DOT11N5GHZ,eduroam
2988,DOT11N2_4GNZ,NUS_STU_2-4GHz
2989,DOT11N2_4GNZ,eduroam
2989,DOT11N5GHZ,NUS_STU
2989,DOT11N2_4GNZ,NUS_STU
2989,DOT11N2_4GNZ,NUS_STU_2-4GHz
2990,DOT11N5GHZ,NUS_STU
2990,DOT11N2_4GNZ,NUS_STU
2990,DOT11N5GHZ,eduroam
2990,DOT11N2_4GNZ,NUS_STU_2-4GHz
2991,DOT11N5GHZ,NUS_STU
2991,DOT11N2_4GNZ,NUS_STU
2991,DOT11N2_4GNZ,NUS_STU_2-4GHz
2992,DOT11N2_4GNZ,eduroam
2992,DOT11N5GHZ,NUS_STU
2992,DOT11N2_4GNZ,NUS_STU
2992,DOT11N5GHZ,eduroam
2992,DOT11N2_4GNZ,NUS_STU_2-4GHz
2993,DOT11N5GHZ,NUS_STU
2993,DOT11N2_4GNZ,NUS_STU
2993,DOT11N5GHZ,eduroam
2993,DOT11N2_4GNZ,NUS_STU_2-4GHz
2994,DOT11N5GHZ,NUS_STU
2994,DOT11N2_4GNZ,NUS_STU
2994,DOT11N5GHZ,eduroam
2994,DOT11N2_4GNZ,NUS_STU_2-4GHz
2995,DOT11N2_4GNZ,NUS_STU
2996,DOT11N5GHZ,NUS_STU
2996,DOT11N2_4GNZ,NUS_STU
2996,DOT11N2_4GNZ,NUS_STU_2-4GHz
2997,DOT11N5GHZ,NUS_STU
2997,DOT11N2_4GNZ,NUS_STU
2997,DOT11N2_4GNZ,NUS_STU_2-4GHz
2998,DOT11N5GHZ,NUS_STU
2998,DOT11N2_4GNZ,NUS_STU
2999,DOT11AC,NUS_STU
2999,DOT11N5GHZ,NUS_STU
2999,DOT11N2_4GNZ,NUS_STU
2999,DOT11N2_4GNZ,NUS_STU_2-4GHz
2999,DOT11AC,eduroam
3000,DOT11N2_4GNZ,eduroam
3000,DOT11N5GHZ,NUS_STU
3000,DOT11N2_4GNZ,NUS_STU
3000,DOT11N5GHZ,eduroam
3000,DOT11N2_4GNZ,NUS_STU_2-4GHz
3001,DOT11AC,NUS_STU
3001,DOT11N5GHZ,NUS_STU
3001,DOT11N2_4GNZ,NUS_STU
3001,DOT11N2_4GNZ,NUS_STU_2-4GHz
3002,DOT11N5GHZ,NUS_STU
3002,DOT11N2_4GNZ,NUS_STU
3002,DOT11N5GHZ,eduroam
3002,DOT11N2_4GNZ,NUS_STU_2-4GHz
3003,DOT11N2_4GNZ,NUS_STU
3004,DOT11N5GHZ,NUS_STU
3004,DOT11N2_4GNZ,NUS_STU
3004,DOT11N5GHZ,eduroam
3004,DOT11N2_4GNZ,NUS_STU_2-4GHz
3005,DOT11AC,NUS_STU
3005,DOT11N2_4GNZ,NUS_STU
3005,DOT11N2_4GNZ,NUS_STU_2-4GHz
3006,DOT11AC,NUS_STU
3006,DOT11N2_4GNZ,NUS_STU
3006,DOT11N2_4GNZ,NUS_STU_2-4GHz
3007,DOT11N2_4GNZ,eduroam
3007,DOT11N5GHZ,NUS_STU
3007,DOT11N2_4GNZ,NUS_STU
3007,DOT11N5GHZ,eduroam
3007,DOT11N2_4GNZ,NUS_STU_2-4GHz
3008,DOT11AC,NUS_STU
3008,DOT11N2_4GNZ,NUS_STU
3008,DOT11N2_4GNZ,NUS_STU_2-4GHz
3009,DOT11AC,NUS_STU
3009,DOT11N2_4GNZ,eduroam
3009,DOT11N5GHZ,NUS_STU
3009,DOT11N2_4GNZ,NUS_STU
3009,DOT11N5GHZ,eduroam
3009,DOT11N2_4GNZ,NUS_STU_2-4GHz
3010,DOT11AC,NUS_STU
3010,DOT11N5GHZ,NUS_STU
3010,DOT11N2_4GNZ,NUS_STU
3010,DOT11N5GHZ,eduroam
3010,DOT11N2_4GNZ,NUS_STU_2-4GHz
